date,open,high,low,close
30/11/2018,2737.76,2760.88,2732.76,2760.17
3/12/2018,2790.5,2800.18,2773.38,2790.37
4/12/2018,2782.43,2785.93,2697.18,2700.06
6/12/2018,2663.51,2696.15,2621.53,2695.95
7/12/2018,2691.26,2708.54,2623.14,2633.08
10/12/2018,2630.86,2647.51,2583.23,2637.72
11/12/2018,2664.44,2674.35,2621.3,2636.78
12/12/2018,2658.23,2685.44,2650.26,2651.07
13/12/2018,2658.7,2670.19,2637.27,2650.54
14/12/2018,2629.68,2635.07,2593.84,2599.95
17/12/2018,2590.75,2601.13,2530.54,2545.94
18/12/2018,2559.9,2573.99,2528.71,2546.16
19/12/2018,2547.05,2585.29,2488.96,2506.96
20/12/2018,2496.77,2509.63,2441.18,2467.42
21/12/2018,2465.38,2504.41,2408.55,2416.62
24/12/2018,2400.56,2410.34,2351.1,2351.1
26/12/2018,2363.12,2467.76,2346.58,2467.7
27/12/2018,2442.5,2489.1,2397.94,2488.83
28/12/2018,2498.77,2520.27,2472.89,2485.74
31/12/2018,2498.94,2509.24,2482.82,2506.85
2/1/2019,2476.96,2519.49,2467.47,2510.03
3/1/2019,2491.92,2493.14,2443.96,2447.89
4/1/2019,2474.33,2538.07,2474.33,2531.94
7/1/2019,2535.61,2566.16,2524.56,2549.69
8/1/2019,2568.11,2579.82,2547.56,2574.41
9/1/2019,2580,2595.32,2568.89,2584.96
10/1/2019,2573.51,2597.82,2562.02,2596.64
11/1/2019,2588.11,2596.27,2577.4,2596.26
14/1/2019,2580.31,2589.32,2570.41,2582.61
15/1/2019,2585.1,2613.08,2585.1,2610.3
16/1/2019,2614.75,2625.76,2612.68,2616.1
17/1/2019,2609.28,2645.06,2606.36,2635.96
18/1/2019,2651.27,2675.47,2647.58,2670.71
22/1/2019,2657.88,2657.88,2617.27,2632.9
23/1/2019,2643.48,2653.19,2612.86,2638.7
24/1/2019,2638.84,2647.2,2627.01,2642.33
25/1/2019,2657.44,2672.38,2657.33,2664.76
28/1/2019,2644.97,2644.97,2624.06,2643.85
29/1/2019,2644.89,2650.93,2631.05,2640
30/1/2019,2653.62,2690.44,2648.34,2681.05
31/1/2019,2685.49,2708.95,2678.65,2704.1
1/2/2019,2702.32,2716.66,2696.88,2706.53
4/2/2019,2706.49,2724.99,2698.75,2724.87
